brand,model_clean,car_link,description,price,price_eur,first_registration,accident_free,car_age_years,mileage_km,mileage_category,power_kw,power_hp,fuel_type,seller_name,seller_rating,seller_reviews_count,rag_text,specifications,spec_list
Mercedes-Benz,Mercedes-Benz CLA 200 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=442028837&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&rd=100&ref=srp&refId=692b2536-d65d-caf0-12e7-d05cb10a818e&s=Car&sb=rel&searchId=692b2536-d65d-caf0-12e7-d05cb10a818e&vc=Car,7G-DCT AMG Line+LED+NAVI,"18,999",18999,2017-09,False,8,92215,50k-100k,115.0,156.0,Petrol,Kamux Auto GmbH,4.3,161,"Mercedes-Benz | Mercedes-Benz CLA 200 Shooting Brake | First registration: 2017-09 | Accident-free: No | Mileage: 92,215 km | Fuel: Petrol | Power: 115.0 kW | Price: €18,999 | Seller: Kamux Auto GmbH (4.3⭐) | Description: 7G-DCT AMG Line+LED+NAVI","['FR 09/2017', '92,215 km', '115 kW (156 hp)', 'Petrol']","['FR 09/2017', '92,215 km', '115 kW (156 hp)', 'Petrol']"
BMW,BMW 220 Gran Tourer,https://suchen.mobile.de/fahrzeuge/details.html?id=440045886&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=23&rd=100&ref=srp&refId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&s=Car&sb=rel&searchId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&vc=Car,220i Gran Tourer M Sport Aut.*NAVI*LED*HUD*TEMPO,"19,890",19890,2018-07,True,7,103940,>100k,141.0,192.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"BMW | BMW 220 Gran Tourer | First registration: 2018-07 | Accident-free: Yes | Mileage: 103,940 km | Fuel: Petrol | Power: 141.0 kW | Price: €19,890 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: 220i Gran Tourer M Sport Aut.*NAVI*LED*HUD*TEMPO","['Accident-free', 'FR 07/2018', '103,940 km', '141 kW (192 hp)', 'Petrol']","['Accident-free', 'FR 07/2018', '103,940 km', '141 kW (192 hp)', 'Petrol']"
Volkswagen,Volkswagen T6 Transporter,https://suchen.mobile.de/fahrzeuge/details.html?id=427326108&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=23&rd=100&ref=srp&refId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&s=Car&sb=rel&searchId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&vc=Car,T6.1 TDI-SCR Kombi L1 Klima Navi 8-Sitze Sitzhzg,"30,821",30821,2021-02,True,4,58962,50k-100k,110.0,150.0,Diesel,Auto-Bluhm GmbH,4.9,197,"Volkswagen | Volkswagen T6 Transporter | First registration: 2021-02 | Accident-free: Yes | Mileage: 58,962 km | Fuel: Diesel | Power: 110.0 kW | Price: €30,821 | Seller: Auto-Bluhm GmbH (4.9⭐) | Description: T6.1 TDI-SCR Kombi L1 Klima Navi 8-Sitze Sitzhzg","['Accident-free', 'FR 02/2021', '58,962 km', '110 kW (150 hp)', 'Diesel']","['Accident-free', 'FR 02/2021', '58,962 km', '110 kW (150 hp)', 'Diesel']"
Audi,Audi A1,https://suchen.mobile.de/fahrzeuge/details.html?id=441314601&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=23&rd=100&ref=srp&refId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&s=Car&sb=rel&searchId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&vc=Car,Sportback 1.4 TFSI S-Line Navi Bi-Xenon PDC,"16,990",16990,2017-10,False,8,93852,50k-100k,92.0,125.0,Petrol,Autoland AG Niederlassung Hamburg,4.8,10,"Audi | Audi A1 | First registration: 2017-10 | Accident-free: No | Mileage: 93,852 km | Fuel: Petrol | Power: 92.0 kW | Price: €16,990 | Seller: Autoland AG Niederlassung Hamburg (4.8⭐) | Description: Sportback 1.4 TFSI S-Line Navi Bi-Xenon PDC","['FR 10/2017', '93,852 km', '92 kW (125 hp)', 'Petrol']","['FR 10/2017', '93,852 km', '92 kW (125 hp)', 'Petrol']"
Audi,Audi A7,https://suchen.mobile.de/fahrzeuge/details.html?id=440691010&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=23&rd=100&ref=srp&refId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&s=Car&sb=rel&searchId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&vc=Car,Sportback 3.0 TDI S-Line 320Ps,"27,985",27985,2014-11,True,11,87632,50k-100k,235.0,320.0,Diesel,Autohandel Nord GmbH,5,396,"Audi | Audi A7 | First registration: 2014-11 | Accident-free: Yes | Mileage: 87,632 km | Fuel: Diesel | Power: 235.0 kW | Price: €27,985 | Seller: Autohandel Nord GmbH (5⭐) | Description: Sportback 3.0 TDI S-Line 320Ps","['Accident-free', 'FR 11/2014', '87,632 km', '235 kW (320 hp)', 'Diesel']","['Accident-free', 'FR 11/2014', '87,632 km', '235 kW (320 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz A 200,https://suchen.mobile.de/fahrzeuge/details.html?id=380337525&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=23&rd=100&ref=srp&refId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&s=Car&sb=rel&searchId=7681fcdc-46c1-2731-97b5-a6cb52613c3e&vc=Car,*STREET STYLE*BI-XENON*AMG LINE*,"16,990",16990,2015-06,False,10,125000,>100k,100.0,136.0,Diesel,Mobile-HH.de,4.8,165,"Mercedes-Benz | Mercedes-Benz A 200 | First registration: 2015-06 | Accident-free: No | Mileage: 125,000 km | Fuel: Diesel | Power: 100.0 kW | Price: €16,990 | Seller: Mobile-HH.de (4.8⭐) | Description: *STREET STYLE*BI-XENON*AMG LINE*","['FR 06/2015', '125,000 km', '100 kW (136 hp)', 'Diesel']","['FR 06/2015', '125,000 km', '100 kW (136 hp)', 'Diesel']"
Audi,Audi A8,https://suchen.mobile.de/fahrzeuge/details.html?id=412637735&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,L 4.0 TFSI tiptronic quattro,"27,900",27900,2015-07,False,10,103000,>100k,320.0,435.0,Petrol,Prince Cars,4.7,65,"Audi | Audi A8 | First registration: 2015-07 | Accident-free: No | Mileage: 103,000 km | Fuel: Petrol | Power: 320.0 kW | Price: €27,900 | Seller: Prince Cars (4.7⭐) | Description: L 4.0 TFSI tiptronic quattro","['FR 07/2015', '103,000 km', '320 kW (435 hp)', 'Petrol']","['FR 07/2015', '103,000 km', '320 kW (435 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz C 43 AMG,https://suchen.mobile.de/fahrzeuge/details.html?id=442244980&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,Coupe 4M PANO*PAGA*Kamera*Multibeam*,"32,980",32980,2017-02,False,8,129000,>100k,270.0,367.0,Petrol,LINA-Automobile e.K.,4.7,306,"Mercedes-Benz | Mercedes-Benz C 43 AMG | First registration: 2017-02 | Accident-free: No | Mileage: 129,000 km | Fuel: Petrol | Power: 270.0 kW | Price: €32,980 | Seller: LINA-Automobile e.K. (4.7⭐) | Description: Coupe 4M PANO*PAGA*Kamera*Multibeam*","['FR 02/2017', '129,000 km', '270 kW (367 hp)', 'Petrol']","['FR 02/2017', '129,000 km', '270 kW (367 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz S 500,https://suchen.mobile.de/fahrzeuge/details.html?id=382600428&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,4Matic+Nachsicht Assistent +360°,"36,888",36888,2014-02,False,11,90000,50k-100k,335.0,455.0,Petrol,Autohaus Bad Oldesloe,4.8,750,"Mercedes-Benz | Mercedes-Benz S 500 | First registration: 2014-02 | Accident-free: No | Mileage: 90,000 km | Fuel: Petrol | Power: 335.0 kW | Price: €36,888 | Seller: Autohaus Bad Oldesloe (4.8⭐) | Description: 4Matic+Nachsicht Assistent +360°","['FR 02/2014', '90,000 km', '335 kW (455 hp)', 'Petrol']","['FR 02/2014', '90,000 km', '335 kW (455 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 250,https://suchen.mobile.de/fahrzeuge/details.html?id=442560513&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,Not provided by seller.,"25,800",25800,2017-08,True,8,64271,50k-100k,155.0,211.0,Petrol,AUTO-ADAM GmbH,4.5,171,"Mercedes-Benz | Mercedes-Benz E 250 | First registration: 2017-08 | Accident-free: Yes | Mileage: 64,271 km | Fuel: Petrol | Power: 155.0 kW | Price: €25,800 | Seller: AUTO-ADAM GmbH (4.5⭐) | Description: Not provided by seller.","['Accident-free', 'FR 08/2017', '64,271 km', '155 kW (211 hp)', 'Petrol']","['Accident-free', 'FR 08/2017', '64,271 km', '155 kW (211 hp)', 'Petrol']"
Audi,Audi SQ5,https://suchen.mobile.de/fahrzeuge/details.html?id=434956803&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,"3.0 TDI,21z,Kam,ACC,AHK,SH,Standheiz","30,450",30450,2016-05,False,9,105211,>100k,240.0,326.0,Diesel,Ronald Richter - Stuwe e.k Automobile,4.6,321,"Audi | Audi SQ5 | First registration: 2016-05 | Accident-free: No | Mileage: 105,211 km | Fuel: Diesel | Power: 240.0 kW | Price: €30,450 | Seller: Ronald Richter - Stuwe e.k Automobile (4.6⭐) | Description: 3.0 TDI,21z,Kam,ACC,AHK,SH,Standheiz","['FR 05/2016', '105,211 km', '240 kW (326 hp)', 'Diesel']","['FR 05/2016', '105,211 km', '240 kW (326 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz GLA 250,https://suchen.mobile.de/fahrzeuge/details.html?id=441919820&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,4Matic Sportpaket AMG Pano Navi Digi Coc,"30,930",30930,2020-08,False,5,102000,>100k,165.0,224.0,Petrol,Albert Bauer GmbH,4.8,36,"Mercedes-Benz | Mercedes-Benz GLA 250 | First registration: 2020-08 | Accident-free: No | Mileage: 102,000 km | Fuel: Petrol | Power: 165.0 kW | Price: €30,930 | Seller: Albert Bauer GmbH (4.8⭐) | Description: 4Matic Sportpaket AMG Pano Navi Digi Coc","['FR 08/2020', '102,000 km', '165 kW (224 hp)', 'Petrol']","['FR 08/2020', '102,000 km', '165 kW (224 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz A 200,https://suchen.mobile.de/fahrzeuge/details.html?id=438517196&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,A200 Progressive LED Navi Kamera Sitzheizung DAB,"22,950",22950,2020-01,False,5,61530,50k-100k,120.0,163.0,Petrol,Autoland AG Niederlassung Hamburg,4.8,10,"Mercedes-Benz | Mercedes-Benz A 200 | First registration: 2020-01 | Accident-free: No | Mileage: 61,530 km | Fuel: Petrol | Power: 120.0 kW | Price: €22,950 | Seller: Autoland AG Niederlassung Hamburg (4.8⭐) | Description: A200 Progressive LED Navi Kamera Sitzheizung DAB","['FR 01/2020', '61,530 km', '120 kW (163 hp)', 'Petrol']","['FR 01/2020', '61,530 km', '120 kW (163 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz CLA 180 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=436226230&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,Urban *NAVI*LED*TEMPO*,"17,440",17440,2018-11,True,7,86025,50k-100k,90.0,122.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Mercedes-Benz | Mercedes-Benz CLA 180 Shooting Brake | First registration: 2018-11 | Accident-free: Yes | Mileage: 86,025 km | Fuel: Petrol | Power: 90.0 kW | Price: €17,440 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: Urban *NAVI*LED*TEMPO*","['Accident-free', 'FR 11/2018', '86,025 km', '90 kW (122 hp)', 'Petrol']","['Accident-free', 'FR 11/2018', '86,025 km', '90 kW (122 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz CLA 200 Shooting Brake,https://suchen.mobile.de/fahrzeuge/details.html?id=436427901&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,CLA-Klasse CLA 200 Shooting Brake AMG Line Aut.,"20,910",20910,2017-06,True,8,65176,50k-100k,115.0,156.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Mercedes-Benz | Mercedes-Benz CLA 200 Shooting Brake | First registration: 2017-06 | Accident-free: Yes | Mileage: 65,176 km | Fuel: Petrol | Power: 115.0 kW | Price: €20,910 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: CLA-Klasse CLA 200 Shooting Brake AMG Line Aut.","['Accident-free', 'FR 06/2017', '65,176 km', '115 kW (156 hp)', 'Petrol']","['Accident-free', 'FR 06/2017', '65,176 km', '115 kW (156 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz GLC 300,https://suchen.mobile.de/fahrzeuge/details.html?id=441656313&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,4M 360° DISTRO AHK SITZHEIZUNG NIGHT,"33,390",33390,2019-12,True,5,91590,50k-100k,190.0,258.0,Petrol,"Nord-Ostsee Automobile SE & Co. KG, Autorisierter Mercedes-Benz Verkauf und Service Hamburg",4.3,82,"Mercedes-Benz | Mercedes-Benz GLC 300 | First registration: 2019-12 | Accident-free: Yes | Mileage: 91,590 km | Fuel: Petrol | Power: 190.0 kW | Price: €33,390 | Seller: Nord-Ostsee Automobile SE & Co. KG, Autorisierter Mercedes-Benz Verkauf und Service Hamburg (4.3⭐) | Description: 4M 360° DISTRO AHK SITZHEIZUNG NIGHT","['Accident-free', 'FR 12/2019', '91,590 km', '190 kW (258 hp)', 'Petrol']","['Accident-free', 'FR 12/2019', '91,590 km', '190 kW (258 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz CLA 250,https://suchen.mobile.de/fahrzeuge/details.html?id=442321188&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,DCT -,"27,000",27000,2020-06,True,5,90000,50k-100k,165.0,224.0,Petrol,"22117 Hamburg , Private Seller",,,"Mercedes-Benz | Mercedes-Benz CLA 250 | First registration: 2020-06 | Accident-free: Yes | Mileage: 90,000 km | Fuel: Petrol | Power: 165.0 kW | Price: €27,000 | Seller: 22117 Hamburg , Private Seller | Description: DCT -","['Accident-free', 'FR 06/2020', '90,000 km', '165 kW (224 hp)', 'Petrol']","['Accident-free', 'FR 06/2020', '90,000 km', '165 kW (224 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz C 180,https://suchen.mobile.de/fahrzeuge/details.html?id=439583355&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,T CGI Avantgarde LED-NAVI-S.HEIZ-ALU,"17,999",17999,2016-06,True,9,74116,50k-100k,115.0,156.0,Petrol,Pinord Automobile,4.9,234,"Mercedes-Benz | Mercedes-Benz C 180 | First registration: 2016-06 | Accident-free: Yes | Mileage: 74,116 km | Fuel: Petrol | Power: 115.0 kW | Price: €17,999 | Seller: Pinord Automobile (4.9⭐) | Description: T CGI Avantgarde LED-NAVI-S.HEIZ-ALU","['Accident-free', 'FR 06/2016', '74,116 km', '115 kW (156 hp)', 'Petrol']","['Accident-free', 'FR 06/2016', '74,116 km', '115 kW (156 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz GLB 200,https://suchen.mobile.de/fahrzeuge/details.html?id=441861719&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,AMG AHK KAMERA PANO SPUR PDC SHD SHZ,"34,980",34980,2021-05,True,4,100517,>100k,120.0,163.0,Petrol,Süverkrüp Automobile GmbH & Co KG Mercedes-Benz Kiel,4.5,237,"Mercedes-Benz | Mercedes-Benz GLB 200 | First registration: 2021-05 | Accident-free: Yes | Mileage: 100,517 km | Fuel: Petrol | Power: 120.0 kW | Price: €34,980 | Seller: Süverkrüp Automobile GmbH & Co KG Mercedes-Benz Kiel (4.5⭐) | Description: AMG AHK KAMERA PANO SPUR PDC SHD SHZ","['Accident-free', 'FR 05/2021', '100,517 km', '120 kW (163 hp)', 'Petrol']","['Accident-free', 'FR 05/2021', '100,517 km', '120 kW (163 hp)', 'Petrol']"
Mercedes-Benz,Mercedes-Benz E 220,https://suchen.mobile.de/fahrzeuge/details.html?id=433028898&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,"4Matic Avantgarde COMAND+ILS+18""+AHK","20,399",20399,2015-08,True,10,97160,50k-100k,125.0,170.0,Diesel,Autohaus Yaans,3.7,1027,"Mercedes-Benz | Mercedes-Benz E 220 | First registration: 2015-08 | Accident-free: Yes | Mileage: 97,160 km | Fuel: Diesel | Power: 125.0 kW | Price: €20,399 | Seller: Autohaus Yaans (3.7⭐) | Description: 4Matic Avantgarde COMAND+ILS+18""+AHK","['Accident-free', 'FR 08/2015', '97,160 km', '125 kW (170 hp)', 'Diesel']","['Accident-free', 'FR 08/2015', '97,160 km', '125 kW (170 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz GLC 220,https://suchen.mobile.de/fahrzeuge/details.html?id=442310443&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,d 4M AMG 360 AHK LED PANO PDC SHZ,"28,290",28290,2017-03,False,8,121520,>100k,125.0,170.0,Diesel,Nord-Ostsee Automobile SE & Co. KG - Autorisierter Mercedes-Benz Verkauf und Service,4.5,52,"Mercedes-Benz | Mercedes-Benz GLC 220 | First registration: 2017-03 | Accident-free: No | Mileage: 121,520 km | Fuel: Diesel | Power: 125.0 kW | Price: €28,290 | Seller: Nord-Ostsee Automobile SE & Co. KG - Autorisierter Mercedes-Benz Verkauf und Service (4.5⭐) | Description: d 4M AMG 360 AHK LED PANO PDC SHZ","['FR 03/2017', '121,520 km', '125 kW (170 hp)', 'Diesel']","['FR 03/2017', '121,520 km', '125 kW (170 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz GLC 220,https://suchen.mobile.de/fahrzeuge/details.html?id=442367091&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,Not provided by seller.,"28,290",28290,2017-03,False,8,121520,>100k,125.0,170.0,Diesel,Nord-Ostsee Automobile SE & Co. KG - Autorisierter Mercedes-Benz Service,4.3,122,"Mercedes-Benz | Mercedes-Benz GLC 220 | First registration: 2017-03 | Accident-free: No | Mileage: 121,520 km | Fuel: Diesel | Power: 125.0 kW | Price: €28,290 | Seller: Nord-Ostsee Automobile SE & Co. KG - Autorisierter Mercedes-Benz Service (4.3⭐) | Description: Not provided by seller.","['FR 03/2017', '121,520 km', '125 kW (170 hp)', 'Diesel']","['FR 03/2017', '121,520 km', '125 kW (170 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz E 200,https://suchen.mobile.de/fahrzeuge/details.html?id=433182083&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,d Limo Avantgarde=LED-Automatik-Carplay=,"23,885",23885,2018-11,True,7,130912,>100k,110.0,150.0,Diesel,Autohaus Walters / Stephan Walters,4.7,131,"Mercedes-Benz | Mercedes-Benz E 200 | First registration: 2018-11 | Accident-free: Yes | Mileage: 130,912 km | Fuel: Diesel | Power: 110.0 kW | Price: €23,885 | Seller: Autohaus Walters / Stephan Walters (4.7⭐) | Description: d Limo Avantgarde=LED-Automatik-Carplay=","['Accident-free', 'FR 11/2018', '130,912 km', '110 kW (150 hp)', 'Diesel']","['Accident-free', 'FR 11/2018', '130,912 km', '110 kW (150 hp)', 'Diesel']"
Mercedes-Benz,Mercedes-Benz B 200,https://suchen.mobile.de/fahrzeuge/details.html?id=440855633&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,B-Klasse B 200 Urban *NAVI*PDC*SHZ*,"14,370",14370,2015-06,True,10,87988,50k-100k,115.0,156.0,Petrol,Autohero GmbH - Standort Hamburg,4.5,176,"Mercedes-Benz | Mercedes-Benz B 200 | First registration: 2015-06 | Accident-free: Yes | Mileage: 87,988 km | Fuel: Petrol | Power: 115.0 kW | Price: €14,370 | Seller: Autohero GmbH - Standort Hamburg (4.5⭐) | Description: B-Klasse B 200 Urban *NAVI*PDC*SHZ*","['Accident-free', 'FR 06/2015', '87,988 km', '115 kW (156 hp)', 'Petrol']","['Accident-free', 'FR 06/2015', '87,988 km', '115 kW (156 hp)', 'Petrol']"
BMW,BMW X1,https://suchen.mobile.de/fahrzeuge/details.html?id=439931629&action=eyeCatcher&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,"sDrive20i RFK, Navi, HiFi, SHZ, Komfortzug.,","22,490",22490,2018-11,False,7,84270,50k-100k,141.0,192.0,Petrol,May & Olde GmbH,4.2,41,"BMW | BMW X1 | First registration: 2018-11 | Accident-free: No | Mileage: 84,270 km | Fuel: Petrol | Power: 141.0 kW | Price: €22,490 | Seller: May & Olde GmbH (4.2⭐) | Description: sDrive20i RFK, Navi, HiFi, SHZ, Komfortzug.,","['FR 11/2018', '84,270 km', '141 kW (192 hp)', 'Petrol']","['FR 11/2018', '84,270 km', '141 kW (192 hp)', 'Petrol']"
Volkswagen,Volkswagen Tiguan,https://suchen.mobile.de/fahrzeuge/details.html?id=438484808&cn=DE&dam=false&gn=Kiel%2C+Schleswig-Holstein&isSearchRequest=true&ll=54.322684%2C10.13586&od=up&pageNumber=24&rd=100&ref=srp&refId=7780bc41-0a11-8277-4d30-e212ab64285b&s=Car&sb=rel&searchId=7780bc41-0a11-8277-4d30-e212ab64285b&vc=Car,Comfortline LED NAVI 360° MFL BT,"19,490",19490,2016-10,True,9,94990,50k-100k,110.0,150.0,Petrol,Husumer-Automobile,4.9,192,"Volkswagen | Volkswagen Tiguan | First registration: 2016-10 | Accident-free: Yes | Mileage: 94,990 km | Fuel: Petrol | Power: 110.0 kW | Price: €19,490 | Seller: Husumer-Automobile (4.9⭐) | Description: Comfortline LED NAVI 360° MFL BT","['Accident-free', 'FR 10/2016', '94,990 km', '110 kW (150 hp)', 'Petrol']","['Accident-free', 'FR 10/2016', '94,990 km', '110 kW (150 hp)', 'Petrol']"
